"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",84.86,99.99,2014-03-26,2015-03-30,"5 años, 11 meses, 25 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",84.86,99.99,2013-03-21,2014-03-26,"4 años, 11 meses, 20 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",84.86,99.99,2012-03-30,2013-03-21,"3 años, 11 meses, 29 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",84.86,99.99,2011-03-24,2012-03-30,"2 años, 11 meses, 23 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",84.86,99.99,2010-11-11,2011-03-24,"1 años, 11 meses, 3 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","GERENTE GENERAL","CREDICORP LTD.","GRUPO CREDITO S.A.",88.774,99.99,2017-01-11,2017-01-12,"7 años, 11 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.","GRUPO CREDITO S.A.",88.774,99.99,2017-01-11,2017-01-12,"2 años, 5 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU",,"CREDICORP LTD.","GRUPO CREDITO S.A.",88.774,99.99,2017-01-11,2017-01-12,"0 años, 2 meses, 26 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.","GRUPO CREDITO S.A.",88.774,99.99,2017-01-11,2017-01-12,"7 años, 11 meses, 28 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",88.774,99.99,2017-01-11,2017-01-12,"7 años, 11 meses, 28 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","GERENTE GENERAL","CREDICORP LTD.","GRUPO CREDITO S.A.",92.574,99.99,2017-01-12,2017-01-13,"7 años, 11 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.","GRUPO CREDITO S.A.",92.574,99.99,2017-01-12,2017-01-13,"2 años, 5 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU",,"CREDICORP LTD.","GRUPO CREDITO S.A.",92.574,99.99,2017-01-12,2017-01-13,"0 años, 2 meses, 26 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL BCA. MINORISTA","CREDICORP LTD.","GRUPO CREDITO S.A.",92.574,99.99,2017-01-12,2017-01-13,"7 años, 11 meses, 28 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE NEGOCIOS MAYORIST","CREDICORP LTD.","GRUPO CREDITO S.A.",92.574,99.99,2017-01-12,2017-01-13,"7 años, 11 meses, 28 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","GERENTE GENERAL","CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-03-28,"A la actualidad","8 años, 11 meses, 27 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","BANCO DE CREDITO DEL PERU","GERENTE GENERAL","CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-01-13,2017-03-28,"7 años, 11 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-03-28,"A la actualidad","3 años, 5 meses, 27 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU",,"CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-03-28,"A la actualidad","0 años, 9 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"BANCO DE CREDITO DEL PERU","G.CENTRAL DE PLANEA.Y FINANZAS","CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-01-13,2017-03-28,"2 años, 5 meses, 28 días."
