2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,1,533697.0095,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,2,487903.4609,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,3,521181.8511,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,4,529937.7749,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,5,500495.3618,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,6,532218.9372,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,7,481663.2553,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,8,438845.9807,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,9,477188.7835,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,10,516046.9608,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,11,518480.8674,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2015,12,508848.4381,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,1,450190.3684,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,2,478501.1236,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,3,488182.8517,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,4,499184.652,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,5,503811.9901,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,6,502165.4079,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,7,564102.9458,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,8,572990.8696,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,9,556650.358,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,10,587174.6009,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,11,557068.5823,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2016,12,554645.4519,Después
2,201408,Alicorp S.A.,PRIMA AFP S.A.,2017,2,1178097.272,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2014,7,633098.4318,Antes
2,201408,Alicorp S.A.,PROFUTURO AFP,2014,8,565548.164,Durante
2,201408,Alicorp S.A.,PROFUTURO AFP,2014,9,582223.7504,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2014,10,563516.3106,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2014,11,542423.7278,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2014,12,469892.6762,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,1,531817.8094,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,2,446814.0187,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,3,402258.1231,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,4,408553.1575,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,5,379814.1207,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,6,403462.7944,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,7,361970.72,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,8,320623.4605,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,9,345550.4788,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,10,375144.9643,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,11,382623.8886,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2015,12,387530.5721,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,1,345956.3238,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,2,374109.4121,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,3,503885.5287,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,4,523830.3898,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,5,538640.8663,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,6,546067.1037,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,7,604079.1404,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,8,624526.8967,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,9,613211.4959,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,10,640602.2551,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,11,612665.3019,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2016,12,610560.2038,Después
2,201408,Alicorp S.A.,PROFUTURO AFP,2017,2,1276550.832,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2014,8,6435.140367,Antes
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2014,9,6851.502994,Durante
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2014,10,7018.85725,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2014,11,6763.599256,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2014,12,9423.94194,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2015,1,16651.52026,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2015,2,17430.13913,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2015,3,17755.45129,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2015,4,18239.99604,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2015,5,17770.39256,Después
3,201409,Alicorp S.A.,AFP HABITAT S.A.,2015,6,17957.74021,Después
