"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-01-31,"A la actualidad","0 años, 0 meses, 1 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-23,"A la actualidad","0 años, 11 meses, 22 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA",2009-09-24,2012-08-06,"1 años, 3 meses, 5 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. TARJ. CRED. Y DEB.","THE BANK OF NOVA SCOTIA",2008-06-23,2009-09-24,"2 años, 0 meses, 26 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera","DIRECTOR ALTERNO","THE BANK OF NOVA SCOTIA",2008-09-12,2010-03-30,"0 años, 2 meses, 24 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-30,2012-08-06,"1 años, 9 meses, 11 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEPRES.SENIOR OPER Y ADM.","THE BANK OF NOVA SCOTIA",2011-04-27,2015-07-06,"1 años, 1 meses, 8 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. OPERACIONES Y ADMINIST.","THE BANK OF NOVA SCOTIA",2010-03-19,2011-04-27,"3 años, 9 meses, 23 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-19,2015-07-06,"2 años, 11 meses, 17 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-19,2015-07-06,"1 años, 8 meses, 4 días."
"COATE - MICHAEL","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. FINANZAS","THE BANK OF NOVA SCOTIA",2009-03-27,2011-03-31,"0 años, 1 meses, 16 días."
"COATE - MICHAEL","PROFUTURO AFP","DIRECTOR ALTERNO","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2009-03-31,2011-03-31,"0 años, 0 meses, 4 días."
"COATE  MICHAEL BRADLEY","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2011-03-31,2011-03-31,"0 años, 11 meses, 17 días."
"COATE  MICHAEL BRADLEY","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotia Sociedad Titulizadora S.A.",DIRECTOR,"THE BANK OF NOVA SCOTIA",2011-03-31,2012-10-23,"0 años, 11 meses, 17 días."
"COATE  MICHAEL BRADLEY","PROFUTURO AFP","DIRECTOR SUPLENTE","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2012-03-30,2012-10-23,"0 años, 11 meses, 28 días."
"CONTERNO MARTINELLI ELENA AIDA","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-27,"A la actualidad","2 años, 0 meses, 3 días."
"CONTERNO MARTINELLI ELENA AIDA","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2017-03-31,"A la actualidad","0 años, 0 meses, 4 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.SENIOR BCA CORP MERC CAP","THE BANK OF NOVA SCOTIA",2009-09-24,2010-03-19,"1 años, 3 meses, 5 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. SENIOR BANCA RETAIL","THE BANK OF NOVA SCOTIA",2008-06-23,2009-09-24,"5 años, 8 meses, 8 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,"Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2008-07-17,2010-03-19,"0 años, 0 meses, 26 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEP.SENIOR BCA CORP MERC CAP","THE BANK OF NOVA SCOTIA",2010-03-19,2011-06-23,"0 años, 5 meses, 23 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","CHIEF OPERATING OFFICER (COO)","THE BANK OF NOVA SCOTIA",2011-11-17,2013-03-26,"1 años, 7 meses, 29 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2010-04-14,2013-03-26,"0 años, 0 meses, 26 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Crediscotia Financiera","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2010-04-30,2011-03-30,"0 años, 1 meses, 11 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-19,2010-04-30,"1 años, 8 meses, 4 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2008-06-23,2008-06-27,"4 años, 6 meses, 16 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","GERENTE GENERAL","THE BANK OF NOVA SCOTIA",2008-06-23,2008-06-27,"4 años, 9 meses, 22 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2008-06-23,2008-06-27,"1 años, 2 meses, 20 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA",2010-03-19,2013-03-26,"6 años, 3 meses, 16 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","GERENTE GENERAL","THE BANK OF NOVA SCOTIA",2010-03-19,2013-03-26,"6 años, 6 meses, 19 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA",2010-03-19,2013-03-26,"2 años, 11 meses, 17 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Crediscotia Financiera",DIRECTOR,"THE BANK OF NOVA SCOTIA",2010-03-19,2010-04-30,"0 años, 11 meses, 16 días."
