"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","CCR Inc. MT-100 Payment Rights Master Trust","PRIMA AFP S.A.","Bonos de Titulización",Después
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Acciones Comunes",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos de Arrendamiento Financiero",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Hipotecarios del Sector Financiero",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Subordinados",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Deposito Estructurado",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Cuentas Corrientes",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Depósitos a Plazo",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"BAYLY LLONA WALTER","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificados de Depósitos Seriados",Después
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-03-26 / 2008-02-29]","Credito Leasing S.A.- Credileasing","PRIMA AFP S.A.","Bonos de Arrendamiento Financiero",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Credicorp Capital Sociedad Titulizadora S.A.","PRIMA AFP S.A.","Bonos de Titulización",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-03-28 / 2008-02-29]","Credicorp Capital Sociedad Titulizadora S.A.","PRIMA AFP S.A.","Bonos Titulizados Hipotecarios",Después
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Acciones Comunes",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos de Arrendamiento Financiero",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Hipotecarios del Sector Financiero",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Subordinados",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Deposito Estructurado",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Cuentas Corrientes",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Depósitos a Plazo",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"CIGÜEÑAS GUEVARA BENEDICTO","CREDICORP LTD.","[2007-01-01 / 2008-02-29]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificados de Depósitos Seriados",Después
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2009-10-27 / 2013-10-09]","Edyficar S.A.","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2009-10-27 / 2013-10-09]","Edyficar S.A.","PRIMA AFP S.A.","Bonos Subordinados",Nuevo
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2009-10-27 / 2013-10-09]","Edyficar S.A.","PRIMA AFP S.A.","Depósitos a Plazo",Nuevo
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-03-28 / 2013-09-30]","Credicorp LTD.","PRIMA AFP S.A.","Acciones Comunes",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2013-10-01 / 2013-10-09]","Credicorp LTD.","PRIMA AFP S.A.","Acciones Comunes",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-06-02 / 2013-10-03]","CCR Inc. MT-100 Payment Rights Master Trust","PRIMA AFP S.A.","Bonos de Titulización",Nuevo
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Acciones Comunes",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos de Arrendamiento Financiero",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Hipotecarios del Sector Financiero",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Subordinados",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Deposito Estructurado",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Cuentas Corrientes",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Depósitos a Plazo",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"CORREA MALACHOWSKI ALVARO","CREDICORP LTD.","[2008-04-01 / 2013-09-30]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificados de Depósitos Seriados",Nuevo
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2014-03-27 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2014-03-27 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Certificados de Depósitos Seriados",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2014-03-27 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Depósitos a Plazo",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2014-03-27 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2014-03-27 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Bonos Subordinados",Nuevo
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2009-10-27 / 2017-12-26]","Edyficar S.A.","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2009-10-27 / 2017-12-26]","Edyficar S.A.","PRIMA AFP S.A.","Bonos Subordinados",Nuevo
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2009-10-27 / 2017-12-26]","Edyficar S.A.","PRIMA AFP S.A.","Depósitos a Plazo",Nuevo
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Credicorp LTD.","PRIMA AFP S.A.","Acciones Comunes",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Credicorp LTD.","PRIMA AFP S.A.","Acciones Comunes",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-03 / 2017-12-26]","CCR Inc. MT-100 Payment Rights Master Trust","PRIMA AFP S.A.","Bonos de Titulización",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos de Arrendamiento Financiero",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Subordinados",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Cuentas Corrientes",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Depósitos a Plazo",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Acciones Comunes",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Hipotecarios del Sector Financiero",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Deposito Estructurado",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2016-06-24 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificados de Depósitos Seriados",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Acciones Comunes",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos de Arrendamiento Financiero",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Hipotecarios del Sector Financiero",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Subordinados",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Deposito Estructurado",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificados de Depósitos Seriados",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Cuentas Corrientes",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Depósitos a Plazo",Antes
"DASSO MONTERO FERNANDO","CREDICORP LTD.","[2013-10-01 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2015-04-15 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2015-04-15 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Certificados de Depósitos Seriados",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2015-04-15 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Depósitos a Plazo",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2015-04-15 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2015-04-15 / 2017-12-26]",Mibanco,"PRIMA AFP S.A.","Bonos Subordinados",Nuevo
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-03-27]",Mibanco,"PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-03-27]",Mibanco,"PRIMA AFP S.A.","Certificados de Depósitos Seriados",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-03-27]",Mibanco,"PRIMA AFP S.A.","Depósitos a Plazo",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-03-27]",Mibanco,"PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-03-27]",Mibanco,"PRIMA AFP S.A.","Bonos Subordinados",Después
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-04-24]",Mibanco,"PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-04-24]",Mibanco,"PRIMA AFP S.A.","Certificados de Depósitos Seriados",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-04-24]",Mibanco,"PRIMA AFP S.A.","Depósitos a Plazo",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-04-24]",Mibanco,"PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2014-03-27 / 2014-04-24]",Mibanco,"PRIMA AFP S.A.","Bonos Subordinados",Después
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2010-03-31 / 2017-12-26]","Edyficar S.A.","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2010-03-31 / 2017-12-26]","Edyficar S.A.","PRIMA AFP S.A.","Bonos Subordinados",Nuevo
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2010-03-31 / 2017-12-26]","Edyficar S.A.","PRIMA AFP S.A.","Depósitos a Plazo",Nuevo
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2009-10-21 / 2010-03-31]","Edyficar S.A.","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2009-10-21 / 2010-03-31]","Edyficar S.A.","PRIMA AFP S.A.","Bonos Subordinados",Después
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2009-10-21 / 2010-03-31]","Edyficar S.A.","PRIMA AFP S.A.","Depósitos a Plazo",Después
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","CCR Inc. MT-100 Payment Rights Master Trust","PRIMA AFP S.A.","Bonos de Titulización",Nuevo
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Acciones Comunes",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos de Arrendamiento Financiero",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Hipotecarios del Sector Financiero",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Bonos Subordinados",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Deposito Estructurado",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Certificado de Depósito Individual",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Cuentas Corrientes",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Depósitos a Plazo",Antes
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","CREDICORP LTD.","[2008-09-25 / 2017-12-26]","Banco de Crédito del Perú","PRIMA AFP S.A.","Otros Bonos Sector Financiero",Antes
