"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"Banco de Crédito del Perú",,"CREDICORP LTD.","GRUPO CREDITO S.A.",93.96,99.99,2017-01-13,"A la actualidad","11 años, 3 meses, 10 días."
"RIOS BRICEÑO CESAR GONZALO","PRIMA AFP S.A.",DIRECTOR,Mibanco,"DIRECTOR SUPLENTE","CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2014-04-08,2014-09-05,"0 años, 5 meses, 18 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,Mibanco,DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2014-04-08,2014-04-24,"5 años, 6 meses, 2 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,Mibanco,"VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2015-04-15,2015-10-07,"6 años, 6 meses, 21 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,Mibanco,DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",4.74,99.99,2014-04-08,2015-10-07,"9 años, 0 meses, 13 días."
"RIOS BRICEÑO CESAR GONZALO","PRIMA AFP S.A.",DIRECTOR,Mibanco,"DIRECTOR SUPLENTE","CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2014-04-08,2014-09-05,"0 años, 5 meses, 18 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,Mibanco,DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2014-04-08,2014-04-24,"5 años, 6 meses, 2 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,Mibanco,"VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2015-04-15,2015-10-08,"6 años, 6 meses, 21 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,Mibanco,DIRECTOR,"CREDICORP LTD.","GRUPO CREDITO S.A.",0.26,99.99,2014-04-08,2015-10-08,"9 años, 0 meses, 13 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. MARKETING","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-31,2012-06-19,"4 años, 10 meses, 7 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. MARKETING","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2011-03-31,"3 años, 9 meses, 23 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2012-06-19,"1 años, 2 meses, 20 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2011-03-31,"5 años, 3 meses, 6 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-31,2012-06-19,"8 años, 0 meses, 10 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","GERENTE GENERAL","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2012-06-19,"6 años, 6 meses, 19 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.07,99.986,2011-03-22,2012-06-19,"6 años, 3 meses, 16 días."
